system,utt_id,speaker_id,age_band,wer,cer
indicconformer-600m-multilingual,5348024557630392_chunk_6_enhanced,S4258659000338170,60+,0.13157894736842105,0.036585365853658534
indicconformer-600m-multilingual,5348024557630393_chunk_1_enhanced,S4258659000338170,60+,0.17391304347826086,0.041237113402061855
indicconformer-600m-multilingual,5348024557630393_chunk_4_enhanced,S4258659000338170,60+,0.19642857142857142,0.07053941908713693
indicconformer-600m-multilingual,5348024557630395_chunk_1_enhanced,S4258659000338170,60+,0.08,0.0234375
indicconformer-600m-multilingual,5348024557630396_chunk_1_enhanced,S4258659000338170,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557630397_chunk_1_enhanced,S4258659000338170,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557630399_chunk_1_enhanced,S4258659000338170,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557630403_chunk_1_enhanced,S4258659000338170,60+,0.038461538461538464,0.008547008547008548
indicconformer-600m-multilingual,5348024557630403_chunk_2_enhanced,S4258659000338170,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557630403_chunk_5_enhanced,S4258659000338170,60+,0.09259259259259259,0.03418803418803419
indicconformer-600m-multilingual,5348024557630403_chunk_6_enhanced,S4258659000338170,60+,0.20833333333333334,0.08823529411764706
indicconformer-600m-multilingual,5348024557630404_chunk_1_enhanced,S4258659000338170,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557630404_chunk_2_enhanced,S4258659000338170,60+,0.034482758620689655,0.007874015748031496
indicconformer-600m-multilingual,5348024557630404_chunk_3_enhanced,S4258659000338170,60+,0.06818181818181818,0.01507537688442211
indicconformer-600m-multilingual,5348024557630405_chunk_3_enhanced,S4258659000338170,60+,0.21951219512195122,0.08791208791208792
indicconformer-600m-multilingual,5348024557630405_chunk_6_enhanced,S4258659000338170,60+,0.06451612903225806,0.013605442176870748
indicconformer-600m-multilingual,5348024557630406_chunk_1_enhanced,S4258659000338170,60+,0.09523809523809523,0.011627906976744186
indicconformer-600m-multilingual,5348024557630406_chunk_2_enhanced,S4258659000338170,60+,0.0625,0.036585365853658534
indicconformer-600m-multilingual,5348024557630406_chunk_3_enhanced,S4258659000338170,60+,0.18518518518518517,0.045454545454545456
indicconformer-600m-multilingual,5348024557630406_chunk_4_enhanced,S4258659000338170,60+,0.11764705882352941,0.045454545454545456
indicconformer-600m-multilingual,5348024557630406_chunk_5_enhanced,S4258659000338170,60+,0.19047619047619047,0.06060606060606061
indicconformer-600m-multilingual,5348024557630407_chunk_1_enhanced,S4258659000338170,60+,0.015151515151515152,0.0037735849056603774
indicconformer-600m-multilingual,5348024557630408_chunk_1_enhanced,S4258659000338170,60+,0.023255813953488372,0.005263157894736842
indicconformer-600m-multilingual,5348024557630408_chunk_2_enhanced,S4258659000338170,60+,0.10144927536231885,0.036065573770491806
indicconformer-600m-multilingual,5348024557630408_chunk_3_enhanced,S4258659000338170,60+,0.08,0.02727272727272727
indicconformer-600m-multilingual,5348024557630408_chunk_4_enhanced,S4258659000338170,60+,0.06818181818181818,0.032432432432432434
indicconformer-600m-multilingual,5348024557630409_chunk_1_enhanced,S4258659000338170,60+,0.0967741935483871,0.024193548387096774
indicconformer-600m-multilingual,5348024557630409_chunk_4_enhanced,S4258659000338170,60+,0.13636363636363635,0.043478260869565216
indicconformer-600m-multilingual,5348024557630410_chunk_11_enhanced,S4258659000338170,60+,0.2,0.08771929824561403
indicconformer-600m-multilingual,5348024557630410_chunk_5_enhanced,S4258659000338170,60+,0.06666666666666667,0.04918032786885246
indicconformer-600m-multilingual,5348024557630410_chunk_6_enhanced,S4258659000338170,60+,0.18181818181818182,0.05319148936170213
indicconformer-600m-multilingual,5348024557630410_chunk_7_enhanced,S4258659000338170,60+,0.15625,0.030534351145038167
indicconformer-600m-multilingual,5348024557630410_chunk_8_enhanced,S4258659000338170,60+,0.18181818181818182,0.0392156862745098
indicconformer-600m-multilingual,5348024557630411_chunk_1_enhanced,S4258659000338170,60+,0.08333333333333333,0.037383177570093455
indicconformer-600m-multilingual,5348024557630411_chunk_5_enhanced,S4258659000338170,60+,0.125,0.02040816326530612
indicconformer-600m-multilingual,5348024557630411_chunk_6_enhanced,S4258659000338170,60+,0.1568627450980392,0.05829596412556054
indicconformer-600m-multilingual,5348024557630412_chunk_2_enhanced,S4258659000338170,60+,0.13157894736842105,0.019867549668874173
indicconformer-600m-multilingual,5348024557630412_chunk_3_enhanced,S4258659000338170,60+,0.2,0.10714285714285714
indicconformer-600m-multilingual,5348024557630412_chunk_5_enhanced,S4258659000338170,60+,0.14814814814814814,0.0423728813559322
indicconformer-600m-multilingual,5348024557630414_chunk_1_enhanced,S4258659000338170,60+,0.08333333333333333,0.031496062992125984
indicconformer-600m-multilingual,5348024557630415_chunk_1_enhanced,S4258659000338170,60+,0.2037037037037037,0.0311284046692607
indicconformer-600m-multilingual,5348024557630415_chunk_2_enhanced,S4258659000338170,60+,0.2549019607843137,0.033816425120772944
indicconformer-600m-multilingual,5348024557630415_chunk_3_enhanced,S4258659000338170,60+,0.2558139534883721,0.047619047619047616
indicconformer-600m-multilingual,5348024557630415_chunk_4_enhanced,S4258659000338170,60+,0.3157894736842105,0.08370044052863436
indicconformer-600m-multilingual,5348024557630415_chunk_5_enhanced,S4258659000338170,60+,0.2619047619047619,0.06832298136645963
indicconformer-600m-multilingual,5348024557630416_chunk_1_enhanced,S4258659000338170,60+,0.19047619047619047,0.06315789473684211
indicconformer-600m-multilingual,5348024557630416_chunk_2_enhanced,S4258659000338170,60+,0.11428571428571428,0.04294478527607362
indicconformer-600m-multilingual,5348024557630416_chunk_3_enhanced,S4258659000338170,60+,0.18518518518518517,0.045871559633027525
indicconformer-600m-multilingual,5348024557630416_chunk_4_enhanced,S4258659000338170,60+,0.07407407407407407,0.017699115044247787
indicconformer-600m-multilingual,5348024557630416_chunk_7_enhanced,S4258659000338170,60+,0.15789473684210525,0.039473684210526314
indicconformer-600m-multilingual,5348024557630416_chunk_8_enhanced,S4258659000338170,60+,0.03125,0.023255813953488372
indicconformer-600m-multilingual,5348024557630416_chunk_9_enhanced,S4258659000338170,60+,0.07317073170731707,0.03550295857988166
indicconformer-600m-multilingual,5348024557630417_chunk_1_enhanced,S4258659000338170,60+,0.25,0.07865168539325842
indicconformer-600m-multilingual,5348024557630417_chunk_2_enhanced,S4258659000338170,60+,0.25,0.07692307692307693
indicconformer-600m-multilingual,5348024557630417_chunk_3_enhanced,S4258659000338170,60+,0.2,0.04
indicconformer-600m-multilingual,5348024557630417_chunk_4_enhanced,S4258659000338170,60+,0.12121212121212122,0.043209876543209874
indicconformer-600m-multilingual,5348024557630418_chunk_1_enhanced,S4258659000338170,60+,0.05,0.019801980198019802
indicconformer-600m-multilingual,5348024557630418_chunk_4_enhanced,S4258659000338170,60+,0.1836734693877551,0.023474178403755867
indicconformer-600m-multilingual,5348024557630418_chunk_8_enhanced,S4258659000338170,60+,0.22580645161290322,0.06976744186046512
indicconformer-600m-multilingual,5348024557630418_chunk_9_enhanced,S4258659000338170,60+,0.1935483870967742,0.05405405405405406
indicconformer-600m-multilingual,5348024557630419_chunk_10_enhanced,S4258659000338170,60+,0.12,0.034482758620689655
indicconformer-600m-multilingual,5348024557630419_chunk_1_enhanced,S4258659000338170,60+,0.05555555555555555,0.02197802197802198
indicconformer-600m-multilingual,5348024557630419_chunk_2_enhanced,S4258659000338170,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557630419_chunk_3_enhanced,S4258659000338170,60+,0.06896551724137931,0.02608695652173913
indicconformer-600m-multilingual,5348024557630419_chunk_4_enhanced,S4258659000338170,60+,0.06060606060606061,0.013793103448275862
indicconformer-600m-multilingual,5348024557630419_chunk_5_enhanced,S4258659000338170,60+,0.1111111111111111,0.04132231404958678
indicconformer-600m-multilingual,5348024557630419_chunk_6_enhanced,S4258659000338170,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557630419_chunk_7_enhanced,S4258659000338170,60+,0.12195121951219512,0.04
indicconformer-600m-multilingual,5348024557630419_chunk_8_enhanced,S4258659000338170,60+,0.15151515151515152,0.03731343283582089
indicconformer-600m-multilingual,5348024557630419_chunk_9_enhanced,S4258659000338170,60+,0.14285714285714285,0.0457516339869281
indicconformer-600m-multilingual,5348024557630420_chunk_1_enhanced,S4258659000338170,60+,0.03125,0.0058823529411764705
indicconformer-600m-multilingual,5348024557630420_chunk_2_enhanced,S4258659000338170,60+,0.1111111111111111,0.022988505747126436
indicconformer-600m-multilingual,5348024557630420_chunk_3_enhanced,S4258659000338170,60+,0.07894736842105263,0.016853932584269662
indicconformer-600m-multilingual,5348024557630421_chunk_2_enhanced,S4258659000338170,60+,0.06451612903225806,0.02142857142857143
indicconformer-600m-multilingual,5348024557630421_chunk_3_enhanced,S4258659000338170,60+,0.07142857142857142,0.023166023166023165
indicconformer-600m-multilingual,5348024557630452_chunk_1_enhanced,S4257681600365936,control,0.05263157894736842,0.022727272727272728
indicconformer-600m-multilingual,5348024557630456_chunk_1_enhanced,S4257681600365936,control,0.32,0.07894736842105263
indicconformer-600m-multilingual,5348024557630459_chunk_1_enhanced,S4257681600365936,control,0.0,0.0
indicconformer-600m-multilingual,5348024557630464_chunk_2_enhanced,S4257681600365936,control,0.0,0.0
indicconformer-600m-multilingual,5348024557630465_chunk_14_enhanced,S4257681600365936,control,0.16666666666666666,0.06923076923076923
indicconformer-600m-multilingual,5348024557630465_chunk_18_enhanced,S4257681600365936,control,0.30303030303030304,0.08441558441558442
indicconformer-600m-multilingual,5348024557630465_chunk_2_enhanced,S4257681600365936,control,0.16279069767441862,0.06779661016949153
indicconformer-600m-multilingual,5348024557630466_chunk_4_enhanced,S4257681600365936,control,0.01694915254237288,0.004048582995951417
indicconformer-600m-multilingual,5348024557630480_chunk_4_enhanced,S4257681600365936,control,0.05,0.011627906976744186
indicconformer-600m-multilingual,5348024557630480_chunk_6_enhanced,S4257681600365936,control,0.041666666666666664,0.008928571428571428
indicconformer-600m-multilingual,5348024557630482_chunk_3_enhanced,S4257681600365936,control,0.0,0.0
indicconformer-600m-multilingual,5348024557630482_chunk_6_enhanced,S4257681600365936,control,0.14285714285714285,0.03333333333333333
indicconformer-600m-multilingual,5348024557630768_chunk_1_enhanced,S4258783600385887,60+,0.3333333333333333,0.05172413793103448
indicconformer-600m-multilingual,5348024557630769_chunk_1_enhanced,S4258783600385887,60+,0.3333333333333333,0.06422018348623854
indicconformer-600m-multilingual,5348024557631037_chunk_2_enhanced,S4259997000364765,control,0.15384615384615385,0.016129032258064516
indicconformer-600m-multilingual,5348024557631038_chunk_1_enhanced,S4259997000364765,control,0.2962962962962963,0.08633093525179857
indicconformer-600m-multilingual,5348024557631273_chunk_1_enhanced,S4259997000364765,control,0.025,0.00558659217877095
indicconformer-600m-multilingual,5348024557631274_chunk_1_enhanced,S4259997000364765,control,0.0625,0.013888888888888888
indicconformer-600m-multilingual,5348024557631290_chunk_1_enhanced,S4258783600385887,60+,0.05714285714285714,0.017964071856287425
indicconformer-600m-multilingual,5348024557631294_chunk_1_enhanced,S4258783600385887,60+,0.16666666666666666,0.03278688524590164
indicconformer-600m-multilingual,5348024557631294_chunk_2_enhanced,S4258783600385887,60+,0.14545454545454545,0.048582995951417005
indicconformer-600m-multilingual,5348024557631295_chunk_1_enhanced,S4258783600385887,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557631296_chunk_1_enhanced,S4258783600385887,60+,0.07142857142857142,0.014925373134328358
indicconformer-600m-multilingual,5348024557631597_chunk_3_enhanced,S4259997000364765,control,0.0,0.0
indicconformer-600m-multilingual,5348024557631599_chunk_1_enhanced,S4259997000364765,control,0.03773584905660377,0.013761467889908258
indicconformer-600m-multilingual,5348024557631600_chunk_2_enhanced,S4259997000364765,control,0.20833333333333334,0.04716981132075472
indicconformer-600m-multilingual,5348024557631608_chunk_1_enhanced,S4257714900396319,control,0.044444444444444446,0.009900990099009901
indicconformer-600m-multilingual,5348024557631636_chunk_1_enhanced,S4258783600385887,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557631637_chunk_1_enhanced,S4258783600385887,60+,0.15,0.045454545454545456
indicconformer-600m-multilingual,5348024557631638_chunk_1_enhanced,S4258783600385887,60+,0.08695652173913043,0.02564102564102564
indicconformer-600m-multilingual,5348024557631639_chunk_1_enhanced,S4258783600385887,60+,0.2727272727272727,0.1016949152542373
indicconformer-600m-multilingual,5348024557631640_chunk_1_enhanced,S4258783600385887,60+,0.2727272727272727,0.07017543859649122
indicconformer-600m-multilingual,5348024557631641_chunk_1_enhanced,S4258783600385887,60+,0.10714285714285714,0.017543859649122806
indicconformer-600m-multilingual,5348024557631643_chunk_1_enhanced,S4258783600385887,60+,0.14285714285714285,0.060240963855421686
indicconformer-600m-multilingual,5348024557631643_chunk_2_enhanced,S4258783600385887,60+,0.16666666666666666,0.03278688524590164
indicconformer-600m-multilingual,5348024557631643_chunk_3_enhanced,S4258783600385887,60+,0.13636363636363635,0.041237113402061855
indicconformer-600m-multilingual,5348024557631644_chunk_1_enhanced,S4258783600385887,60+,0.1951219512195122,0.06626506024096386
indicconformer-600m-multilingual,5348024557631644_chunk_2_enhanced,S4258783600385887,60+,0.0625,0.015873015873015872
indicconformer-600m-multilingual,5348024557631645_chunk_1_enhanced,S4258783600385887,60+,0.1724137931034483,0.0625
indicconformer-600m-multilingual,5348024557631647_chunk_1_enhanced,S4258783600385887,60+,0.21875,0.041666666666666664
indicconformer-600m-multilingual,5348024557631950_chunk_1_enhanced,S4259501000331701,control,0.1111111111111111,0.01098901098901099
indicconformer-600m-multilingual,5348024557631966_chunk_1_enhanced,S4259501000331701,control,0.2727272727272727,0.038461538461538464
indicconformer-600m-multilingual,5348024557631993_chunk_2_enhanced,S4259501000331701,control,0.1,0.03529411764705882
indicconformer-600m-multilingual,5348024557631993_chunk_5_enhanced,S4259501000331701,control,0.12,0.04504504504504504
indicconformer-600m-multilingual,5348024557631995_chunk_1_enhanced,S4259501000331701,control,0.1282051282051282,0.046153846153846156
indicconformer-600m-multilingual,5348024557632001_chunk_2_enhanced,S4259501000331701,control,0.07894736842105263,0.015228426395939087
indicconformer-600m-multilingual,5348024557632003_chunk_4_enhanced,S4259501000331701,control,0.18,0.06097560975609756
indicconformer-600m-multilingual,5348024557632010_chunk_1_enhanced,S4257381100339771,60+,0.08,0.0078125
indicconformer-600m-multilingual,5348024557632011_chunk_1_enhanced,S4257381100339771,60+,0.1951219512195122,0.05291005291005291
indicconformer-600m-multilingual,5348024557632012_chunk_1_enhanced,S4257381100339771,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557632013_chunk_1_enhanced,S4257381100339771,60+,0.42857142857142855,0.06451612903225806
indicconformer-600m-multilingual,5348024557632014_chunk_1_enhanced,S4257381100339771,60+,0.14285714285714285,0.027777777777777776
indicconformer-600m-multilingual,5348024557632016_chunk_1_enhanced,S4257381100339771,60+,0.3076923076923077,0.08571428571428572
indicconformer-600m-multilingual,5348024557632018_chunk_1_enhanced,S4257381100339771,60+,0.25,0.05172413793103448
indicconformer-600m-multilingual,5348024557632019_chunk_1_enhanced,S4257381100339771,60+,0.125,0.027777777777777776
indicconformer-600m-multilingual,5348024557632020_chunk_1_enhanced,S4257381100339771,60+,0.2727272727272727,0.09615384615384616
indicconformer-600m-multilingual,5348024557632021_chunk_1_enhanced,S4257381100339771,60+,0.15384615384615385,0.03937007874015748
indicconformer-600m-multilingual,5348024557632022_chunk_1_enhanced,S4257381100339771,60+,0.42857142857142855,0.15492957746478872
indicconformer-600m-multilingual,5348024557632025_chunk_1_enhanced,S4257381100339771,60+,0.10526315789473684,0.02
indicconformer-600m-multilingual,5348024557632039_chunk_1_enhanced,S4257381100339771,60+,0.14285714285714285,0.03333333333333333
indicconformer-600m-multilingual,5348024557632039_chunk_2_enhanced,S4257381100339771,60+,0.2727272727272727,0.08163265306122448
indicconformer-600m-multilingual,5348024557632040_chunk_2_enhanced,S4257381100339771,60+,0.16666666666666666,0.04672897196261682
indicconformer-600m-multilingual,5348024557632041_chunk_1_enhanced,S4257381100339771,60+,0.32142857142857145,0.08527131782945736
indicconformer-600m-multilingual,5348024557632041_chunk_2_enhanced,S4257381100339771,60+,0.23684210526315788,0.06832298136645963
indicconformer-600m-multilingual,5348024557632041_chunk_3_enhanced,S4257381100339771,60+,0.19230769230769232,0.06837606837606838
indicconformer-600m-multilingual,5348024557632042_chunk_3_enhanced,S4257381100339771,60+,0.4,0.15
indicconformer-600m-multilingual,5348024557632043_chunk_1_enhanced,S4257381100339771,60+,0.3,0.13636363636363635
indicconformer-600m-multilingual,5348024557632043_chunk_2_enhanced,S4257381100339771,60+,0.09523809523809523,0.043478260869565216
indicconformer-600m-multilingual,5348024557632044_chunk_1_enhanced,S4257381100339771,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557632046_chunk_1_enhanced,S4257381100339771,60+,0.42857142857142855,0.05555555555555555
indicconformer-600m-multilingual,5348024557632047_chunk_1_enhanced,S4257381100339771,60+,0.5,0.0625
indicconformer-600m-multilingual,5348024557632050_chunk_1_enhanced,S4257381100339771,60+,0.10714285714285714,0.014388489208633094
indicconformer-600m-multilingual,5348024557632050_chunk_2_enhanced,S4257381100339771,60+,0.05263157894736842,0.01020408163265306
indicconformer-600m-multilingual,5348024557632050_chunk_3_enhanced,S4257381100339771,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557632050_chunk_4_enhanced,S4257381100339771,60+,0.1388888888888889,0.06918238993710692
indicconformer-600m-multilingual,5348024557632051_chunk_1_enhanced,S4257381100339771,60+,0.13793103448275862,0.020833333333333332
indicconformer-600m-multilingual,5348024557632051_chunk_2_enhanced,S4257381100339771,60+,0.06818181818181818,0.015463917525773196
indicconformer-600m-multilingual,5348024557632052_chunk_1_enhanced,S4257381100339771,60+,0.1724137931034483,0.022058823529411766
indicconformer-600m-multilingual,5348024557632052_chunk_2_enhanced,S4257381100339771,60+,0.07692307692307693,0.016
indicconformer-600m-multilingual,5348024557632053_chunk_1_enhanced,S4257381100339771,60+,0.23076923076923078,0.045454545454545456
indicconformer-600m-multilingual,5348024557632053_chunk_4_enhanced,S4257381100339771,60+,0.09090909090909091,0.023809523809523808
indicconformer-600m-multilingual,5348024557632053_chunk_5_enhanced,S4257381100339771,60+,0.058823529411764705,0.00641025641025641
indicconformer-600m-multilingual,5348024557632053_chunk_6_enhanced,S4257381100339771,60+,0.08695652173913043,0.029411764705882353
indicconformer-600m-multilingual,5348024557632053_chunk_7_enhanced,S4257381100339771,60+,0.05714285714285714,0.01282051282051282
indicconformer-600m-multilingual,5348024557632054_chunk_10_enhanced,S4257381100339771,60+,0.36363636363636365,0.1276595744680851
indicconformer-600m-multilingual,5348024557632054_chunk_3_enhanced,S4257381100339771,60+,0.07407407407407407,0.031746031746031744
indicconformer-600m-multilingual,5348024557632054_chunk_4_enhanced,S4257381100339771,60+,0.030303030303030304,0.0189873417721519
indicconformer-600m-multilingual,5348024557632054_chunk_5_enhanced,S4257381100339771,60+,0.15789473684210525,0.06060606060606061
indicconformer-600m-multilingual,5348024557632054_chunk_6_enhanced,S4257381100339771,60+,0.10526315789473684,0.045454545454545456
indicconformer-600m-multilingual,5348024557632054_chunk_8_enhanced,S4257381100339771,60+,0.03333333333333333,0.007142857142857143
indicconformer-600m-multilingual,5348024557632054_chunk_9_enhanced,S4257381100339771,60+,0.14285714285714285,0.03333333333333333
indicconformer-600m-multilingual,5348024557632056_chunk_1_enhanced,S4257381100339771,60+,0.16666666666666666,0.07407407407407407
indicconformer-600m-multilingual,5348024557632056_chunk_2_enhanced,S4257381100339771,60+,0.14285714285714285,0.03508771929824561
indicconformer-600m-multilingual,5348024557632056_chunk_3_enhanced,S4257381100339771,60+,0.058823529411764705,0.0136986301369863
indicconformer-600m-multilingual,5348024557632056_chunk_4_enhanced,S4257381100339771,60+,0.12121212121212122,0.06993006993006994
indicconformer-600m-multilingual,5348024557632056_chunk_5_enhanced,S4257381100339771,60+,0.030303030303030304,0.015151515151515152
indicconformer-600m-multilingual,5348024557632056_chunk_6_enhanced,S4257381100339771,60+,0.25,0.05813953488372093
indicconformer-600m-multilingual,5348024557632056_chunk_8_enhanced,S4257381100339771,60+,0.11538461538461539,0.037037037037037035
indicconformer-600m-multilingual,5348024557632057_chunk_1_enhanced,S4257381100339771,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557632057_chunk_3_enhanced,S4257381100339771,60+,0.06666666666666667,0.033816425120772944
indicconformer-600m-multilingual,5348024557632057_chunk_5_enhanced,S4257381100339771,60+,0.07692307692307693,0.017142857142857144
indicconformer-600m-multilingual,5348024557632058_chunk_1_enhanced,S4257381100339771,60+,0.05555555555555555,0.023255813953488372
indicconformer-600m-multilingual,5348024557632058_chunk_2_enhanced,S4257381100339771,60+,0.1891891891891892,0.07602339181286549
indicconformer-600m-multilingual,5348024557632058_chunk_3_enhanced,S4257381100339771,60+,0.16279069767441862,0.07142857142857142
indicconformer-600m-multilingual,5348024557632059_chunk_1_enhanced,S4257381100339771,60+,0.08333333333333333,0.020833333333333332
indicconformer-600m-multilingual,5348024557632059_chunk_2_enhanced,S4257381100339771,60+,0.12,0.023474178403755867
indicconformer-600m-multilingual,5348024557632059_chunk_3_enhanced,S4257381100339771,60+,0.3333333333333333,0.12096774193548387
indicconformer-600m-multilingual,5348024557632059_chunk_4_enhanced,S4257381100339771,60+,0.25925925925925924,0.06716417910447761
indicconformer-600m-multilingual,5348024557632059_chunk_5_enhanced,S4257381100339771,60+,0.125,0.109375
indicconformer-600m-multilingual,5348024557632059_chunk_6_enhanced,S4257381100339771,60+,0.2,0.08602150537634409
indicconformer-600m-multilingual,5348024557632059_chunk_7_enhanced,S4257381100339771,60+,0.11538461538461539,0.03361344537815126
indicconformer-600m-multilingual,5348024557632060_chunk_1_enhanced,S4257381100339771,60+,0.0967741935483871,0.03424657534246575
indicconformer-600m-multilingual,5348024557632060_chunk_4_enhanced,S4257381100339771,60+,0.125,0.08571428571428572
indicconformer-600m-multilingual,5348024557632061_chunk_1_enhanced,S4257381100339771,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557632061_chunk_2_enhanced,S4257381100339771,60+,0.125,0.06578947368421052
indicconformer-600m-multilingual,5348024557632061_chunk_3_enhanced,S4257381100339771,60+,0.09090909090909091,0.021505376344086023
indicconformer-600m-multilingual,5348024557632061_chunk_4_enhanced,S4257381100339771,60+,0.29411764705882354,0.07407407407407407
indicconformer-600m-multilingual,5348024557632061_chunk_5_enhanced,S4257381100339771,60+,0.075,0.024390243902439025
indicconformer-600m-multilingual,5348024557632061_chunk_6_enhanced,S4257381100339771,60+,0.25,0.0392156862745098
indicconformer-600m-multilingual,5348024557632064_chunk_2_enhanced,S4257381100339771,60+,0.07407407407407407,0.015873015873015872
indicconformer-600m-multilingual,5348024557632064_chunk_3_enhanced,S4257381100339771,60+,0.13333333333333333,0.03333333333333333
indicconformer-600m-multilingual,5348024557632064_chunk_5_enhanced,S4257381100339771,60+,0.15384615384615385,0.041666666666666664
indicconformer-600m-multilingual,5348024557632064_chunk_6_enhanced,S4257381100339771,60+,0.10526315789473684,0.03260869565217391
indicconformer-600m-multilingual,5348024557632064_chunk_7_enhanced,S4257381100339771,60+,0.17647058823529413,0.06097560975609756
indicconformer-600m-multilingual,5348024557632064_chunk_8_enhanced,S4257381100339771,60+,0.16666666666666666,0.03409090909090909
indicconformer-600m-multilingual,5348024557632065_chunk_1_enhanced,S4257381100339771,60+,0.09090909090909091,0.034482758620689655
indicconformer-600m-multilingual,5348024557632065_chunk_2_enhanced,S4257381100339771,60+,0.04878048780487805,0.011049723756906077
indicconformer-600m-multilingual,5348024557632065_chunk_5_enhanced,S4257381100339771,60+,0.17647058823529413,0.056818181818181816
indicconformer-600m-multilingual,5348024557632066_chunk_1_enhanced,S4257381100339771,60+,0.19047619047619047,0.053763440860215055
indicconformer-600m-multilingual,5348024557632066_chunk_2_enhanced,S4257381100339771,60+,0.19230769230769232,0.07272727272727272
indicconformer-600m-multilingual,5348024557632066_chunk_6_enhanced,S4257381100339771,60+,0.23529411764705882,0.13793103448275862
indicconformer-600m-multilingual,5348024557632067_chunk_1_enhanced,S4257381100339771,60+,0.17391304347826086,0.0297029702970297
indicconformer-600m-multilingual,5348024557632067_chunk_2_enhanced,S4257381100339771,60+,0.037037037037037035,0.008130081300813009
indicconformer-600m-multilingual,5348024557632067_chunk_3_enhanced,S4257381100339771,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557632067_chunk_5_enhanced,S4257381100339771,60+,0.16666666666666666,0.05194805194805195
indicconformer-600m-multilingual,5348024557632067_chunk_6_enhanced,S4257381100339771,60+,0.22580645161290322,0.08208955223880597
indicconformer-600m-multilingual,5348024557632067_chunk_7_enhanced,S4257381100339771,60+,0.17647058823529413,0.07246376811594203
indicconformer-600m-multilingual,5348024557632068_chunk_1_enhanced,S4257381100339771,60+,0.1,0.015503875968992248
indicconformer-600m-multilingual,5348024557632068_chunk_2_enhanced,S4257381100339771,60+,0.10344827586206896,0.04477611940298507
indicconformer-600m-multilingual,5348024557632068_chunk_3_enhanced,S4257381100339771,60+,0.275,0.09743589743589744
indicconformer-600m-multilingual,5348024557632183_chunk_1_enhanced,S4259206400388468,60+,0.045454545454545456,0.00909090909090909
indicconformer-600m-multilingual,5348024557632184_chunk_1_enhanced,S4259206400388468,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557632186_chunk_1_enhanced,S4259206400388468,60+,0.2857142857142857,0.05555555555555555
indicconformer-600m-multilingual,5348024557632187_chunk_1_enhanced,S4259206400388468,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557632189_chunk_1_enhanced,S4259206400388468,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557632190_chunk_1_enhanced,S4259206400388468,60+,0.25,0.0967741935483871
indicconformer-600m-multilingual,5348024557632192_chunk_1_enhanced,S4259206400388468,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557632194_chunk_1_enhanced,S4259206400388468,60+,0.08333333333333333,0.017241379310344827
indicconformer-600m-multilingual,5348024557632196_chunk_1_enhanced,S4259206400388468,60+,0.16666666666666666,0.04819277108433735
indicconformer-600m-multilingual,5348024557632199_chunk_1_enhanced,S4259206400388468,60+,0.125,0.024691358024691357
indicconformer-600m-multilingual,5348024557632200_chunk_1_enhanced,S4259206400388468,60+,0.125,0.02608695652173913
indicconformer-600m-multilingual,5348024557632212_chunk_1_enhanced,S4259206400388468,60+,0.1,0.02553191489361702
indicconformer-600m-multilingual,5348024557632213_chunk_1_enhanced,S4259206400388468,60+,0.06349206349206349,0.015151515151515152
indicconformer-600m-multilingual,5348024557632213_chunk_2_enhanced,S4259206400388468,60+,0.10344827586206896,0.024
indicconformer-600m-multilingual,5348024557632215_chunk_1_enhanced,S4259206400388468,60+,0.1388888888888889,0.04790419161676647
indicconformer-600m-multilingual,5348024557632216_chunk_1_enhanced,S4259206400388468,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557632219_chunk_1_enhanced,S4259206400388468,60+,0.2,0.06666666666666667
indicconformer-600m-multilingual,5348024557632220_chunk_1_enhanced,S4259206400388468,60+,0.14285714285714285,0.045454545454545456
indicconformer-600m-multilingual,5348024557632221_chunk_1_enhanced,S4259206400388468,60+,0.0,0.0
indicconformer-600m-multilingual,5348024557632222_chunk_1_enhanced,S4259206400388468,60+,0.4,0.05555555555555555
indicconformer-600m-multilingual,5348024557632224_chunk_1_enhanced,S4259206400388468,60+,0.13333333333333333,0.03614457831325301
indicconformer-600m-multilingual,5348024557632224_chunk_2_enhanced,S4259206400388468,60+,0.1111111111111111,0.03409090909090909
indicconformer-600m-multilingual,5348024557632224_chunk_3_enhanced,S4259206400388468,60+,0.047619047619047616,0.00980392156862745
